participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy.IR,Accuracy.WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
381,1770638929360,IR pressed,HH_139_P,TRUE,NA,TRUE,Spacebar,1,N/A,1303,NA,N/A,N/A
381,1770638931931,WR pressed,HH_139_P,TRUE,NA,TRUE,No,N/A,0,NA,2571,N/A,N/A
381,1770638933130,Sentence shown,LVH_136_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638937896,Sentence shown,HH_152_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638961067,Sentence shown,HH_158_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638971405,Sentence shown,LVH_119_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638976475,Sentence shown,LVH_136_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638978484,IR pressed,LVH_136_P,TRUE,NA,TRUE,Spacebar,1,N/A,2009,NA,N/A,N/A
381,1770638981007,WR pressed,LVH_136_P,TRUE,NA,TRUE,Yes,N/A,1,NA,2523,N/A,N/A
381,1770638984471,Sentence shown,HH_152_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638985206,IR pressed,HH_152_A,TRUE,NA,TRUE,Spacebar,1,N/A,735,NA,N/A,N/A
381,1770638985485,WR pressed,HH_152_A,TRUE,NA,TRUE,Yes,N/A,1,NA,279,N/A,N/A
381,1770638988567,Sentence shown,HH_158_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638989399,IR pressed,HH_158_P,TRUE,NA,TRUE,Spacebar,1,N/A,831,NA,N/A,N/A
381,1770638989708,WR pressed,HH_158_P,TRUE,NA,TRUE,Yes,N/A,0,NA,308,N/A,N/A
381,1770638990750,Sentence shown,LVH_119_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
381,1770638992337,IR pressed,LVH_119_P,TRUE,NA,TRUE,Spacebar,1,N/A,1587,NA,N/A,N/A
381,1770638993701,WR pressed,LVH_119_P,TRUE,NA,TRUE,No,N/A,1,NA,1364,N/A,N/A
382,1770638983361,Sentence shown,HH_169_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770638993505,Sentence shown,LVH_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639006442,Sentence shown,LVL_114_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639024754,Sentence shown,HVL_119_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639029526,Sentence shown,HH_169_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639031071,IR pressed,HH_169_A,TRUE,NA,TRUE,Spacebar,1,N/A,1545,NA,N/A,N/A
382,1770639032185,WR pressed,HH_169_A,TRUE,NA,TRUE,No,N/A,1,NA,1114,N/A,N/A
382,1770639033386,Sentence shown,HH_178_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639038678,Sentence shown,LVH_126_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639040670,IR pressed,LVH_126_A,TRUE,NA,TRUE,Spacebar,1,N/A,1992,NA,N/A,N/A
382,1770639041629,WR pressed,LVH_126_A,TRUE,NA,TRUE,No,N/A,0,NA,959,N/A,N/A
382,1770639042528,Sentence shown,HH_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639061135,Sentence shown,LVL_114_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639062446,IR pressed,LVL_114_A,TRUE,NA,TRUE,Spacebar,1,N/A,1310,NA,N/A,N/A
382,1770639063893,WR pressed,LVL_114_A,TRUE,NA,TRUE,No,N/A,1,NA,1447,N/A,N/A
382,1770639067988,Sentence shown,LVL_121_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639073246,Sentence shown,HVL_119_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639075158,IR pressed,HVL_119_P,TRUE,NA,TRUE,Spacebar,1,N/A,1912,NA,N/A,N/A
382,1770639075886,WR pressed,HVL_119_P,TRUE,NA,TRUE,No,N/A,1,NA,728,N/A,N/A
382,1770639076710,Sentence shown,HH_178_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639078011,IR pressed,HH_178_P,TRUE,NA,TRUE,Spacebar,1,N/A,1301,NA,N/A,N/A
382,1770639079101,WR pressed,HH_178_P,TRUE,NA,TRUE,No,N/A,0,NA,1090,N/A,N/A
382,1770639093386,Sentence shown,HH_146_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639095005,IR pressed,HH_146_P,TRUE,NA,TRUE,Spacebar,1,N/A,1619,NA,N/A,N/A
382,1770639095814,WR pressed,HH_146_P,TRUE,NA,TRUE,No,N/A,1,NA,809,N/A,N/A
382,1770639100180,Sentence shown,LVL_121_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639101468,IR pressed,LVL_121_P,TRUE,NA,TRUE,Spacebar,1,N/A,1287,NA,N/A,N/A
382,1770639104201,WR pressed,LVL_121_P,TRUE,NA,TRUE,No,N/A,1,NA,2733,N/A,N/A
382,1770639118602,Sentence shown,HVL_126_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639123847,Sentence shown,HH_143_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639145249,Sentence shown,LVH_105_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639155656,Sentence shown,HH_143_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639156782,IR pressed,HH_143_A,TRUE,NA,TRUE,Spacebar,1,N/A,1126,NA,N/A,N/A
382,1770639157704,WR pressed,HH_143_A,TRUE,NA,TRUE,Yes,N/A,1,NA,922,N/A,N/A
382,1770639158813,Sentence shown,HVL_126_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639160440,IR pressed,HVL_126_A,TRUE,NA,TRUE,Spacebar,1,N/A,1627,NA,N/A,N/A
382,1770639161593,WR pressed,HVL_126_A,TRUE,NA,TRUE,No,N/A,1,NA,1153,N/A,N/A
382,1770639171114,Sentence shown,LVL_106_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639175854,Sentence shown,HVL_154_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639189724,Sentence shown,LVH_105_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639191359,IR pressed,LVH_105_P,TRUE,NA,TRUE,Spacebar,1,N/A,1635,NA,N/A,N/A
382,1770639192017,WR pressed,LVH_105_P,TRUE,NA,TRUE,No,N/A,1,NA,658,N/A,N/A
382,1770639212753,Sentence shown,LVH_104_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639217983,Sentence shown,HVL_149_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639223196,Sentence shown,HVL_154_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639224415,IR pressed,HVL_154_A,TRUE,NA,TRUE,Spacebar,1,N/A,1219,NA,N/A,N/A
382,1770639225084,WR pressed,HVL_154_A,TRUE,NA,TRUE,Yes,N/A,1,NA,669,N/A,N/A
382,1770639225987,Sentence shown,LVL_106_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639227838,IR pressed,LVL_106_A,TRUE,NA,TRUE,Spacebar,1,N/A,1850,NA,N/A,N/A
382,1770639229984,WR pressed,LVL_106_A,TRUE,NA,TRUE,Yes,N/A,1,NA,2146,N/A,N/A
382,1770639245225,Sentence shown,LVH_146_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639252751,Sentence shown,LVL_119_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639257624,Sentence shown,HVL_149_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639258658,IR pressed,HVL_149_P,TRUE,NA,TRUE,Spacebar,1,N/A,1033,NA,N/A,N/A
382,1770639259261,WR pressed,HVL_149_P,TRUE,NA,TRUE,Yes,N/A,1,NA,603,N/A,N/A
382,1770639260202,Sentence shown,LVH_104_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639261268,IR pressed,LVH_104_P,TRUE,NA,TRUE,Spacebar,1,N/A,1066,NA,N/A,N/A
382,1770639261929,WR pressed,LVH_104_P,TRUE,NA,TRUE,Yes,N/A,1,NA,661,N/A,N/A
382,1770639268116,Sentence shown,LVH_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639270412,IR pressed,LVH_146_A,TRUE,NA,TRUE,Spacebar,1,N/A,2296,NA,N/A,N/A
382,1770639270973,WR pressed,LVH_146_A,TRUE,NA,TRUE,No,N/A,1,NA,561,N/A,N/A
382,1770639271934,Sentence shown,LVL_119_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639273322,IR pressed,LVL_119_P,TRUE,NA,TRUE,Spacebar,1,N/A,1388,NA,N/A,N/A
382,1770639274006,WR pressed,LVL_119_P,TRUE,NA,TRUE,No,N/A,0,NA,684,N/A,N/A
382,1770639289721,Sentence shown,LVL_101_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639307864,Sentence shown,HVL_114_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639332691,Sentence shown,LVL_101_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639337598,Sentence shown,HVL_114_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639339146,IR pressed,HVL_114_P,TRUE,NA,TRUE,Spacebar,1,N/A,1548,NA,N/A,N/A
382,1770639339818,WR pressed,HVL_114_P,TRUE,NA,TRUE,Yes,N/A,1,NA,672,N/A,N/A
382,1770639350517,Sentence shown,LVH_117_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639372874,Sentence shown,LVH_117_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639373745,IR pressed,LVH_117_A,TRUE,NA,TRUE,Spacebar,1,N/A,871,NA,N/A,N/A
382,1770639374369,WR pressed,LVH_117_A,TRUE,NA,TRUE,Yes,N/A,1,NA,624,N/A,N/A
382,1770639375247,Sentence shown,HH_177_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639380017,Sentence shown,HH_167_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639384899,Sentence shown,HH_162_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639403136,Sentence shown,HH_177_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639404540,IR pressed,HH_177_A,TRUE,NA,TRUE,Spacebar,1,N/A,1404,NA,N/A,N/A
382,1770639405159,WR pressed,HH_177_A,TRUE,NA,TRUE,Yes,N/A,0,NA,619,N/A,N/A
382,1770639411354,Sentence shown,LVL_102_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639416539,Sentence shown,HVL_139_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639421359,Sentence shown,HH_167_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639422551,IR pressed,HH_167_A,TRUE,NA,TRUE,Spacebar,1,N/A,1192,NA,N/A,N/A
382,1770639423353,WR pressed,HH_167_A,TRUE,NA,TRUE,Yes,N/A,1,NA,802,N/A,N/A
382,1770639434308,Sentence shown,HH_162_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639439706,WR pressed,HH_162_P,TRUE,NA,TRUE,No,N/A,1,NA,1930,N/A,N/A
382,1770639445917,Sentence shown,LVL_102_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639447700,IR pressed,LVL_102_P,TRUE,NA,TRUE,Spacebar,1,N/A,1783,NA,N/A,N/A
382,1770639448323,WR pressed,LVL_102_P,TRUE,NA,TRUE,No,N/A,1,NA,623,N/A,N/A
382,1770639449167,Sentence shown,HVL_151_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639466671,Sentence shown,LVH_144_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639471922,Sentence shown,HVL_139_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639473542,IR pressed,HVL_139_A,TRUE,NA,TRUE,Spacebar,1,N/A,1620,NA,N/A,N/A
382,1770639474157,WR pressed,HVL_139_A,TRUE,NA,TRUE,No,N/A,1,NA,615,N/A,N/A
382,1770639479752,Sentence shown,HVL_151_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639480947,IR pressed,HVL_151_A,TRUE,NA,TRUE,Spacebar,1,N/A,1195,NA,N/A,N/A
382,1770639481871,WR pressed,HVL_151_A,TRUE,NA,TRUE,No,N/A,0,NA,924,N/A,N/A
382,1770639488213,Sentence shown,HH_188_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639520745,Sentence shown,LVH_144_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639521894,IR pressed,LVH_144_P,TRUE,NA,TRUE,Spacebar,1,N/A,1148,NA,N/A,N/A
382,1770639522615,WR pressed,LVH_144_P,TRUE,NA,TRUE,No,N/A,0,NA,720,N/A,N/A
382,1770639530205,Sentence shown,LVH_101_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639535253,Sentence shown,HH_188_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639536456,IR pressed,HH_188_P,TRUE,NA,TRUE,Spacebar,1,N/A,1203,NA,N/A,N/A
382,1770639537448,WR pressed,HH_188_P,TRUE,NA,TRUE,No,N/A,0,NA,992,N/A,N/A
382,1770639538483,Sentence shown,LVL_144_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639553480,Sentence shown,LVL_118_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639558237,Sentence shown,HVL_145_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639563325,Sentence shown,LVH_101_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639568360,Sentence shown,LVH_109_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639583402,Sentence shown,LVL_118_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639584902,IR pressed,LVL_118_P,TRUE,NA,TRUE,Spacebar,1,N/A,1500,NA,N/A,N/A
382,1770639585884,WR pressed,LVL_118_P,TRUE,NA,TRUE,No,N/A,0,NA,982,N/A,N/A
382,1770639586832,Sentence shown,LVL_144_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639588518,IR pressed,LVL_144_A,TRUE,NA,TRUE,Spacebar,1,N/A,1686,NA,N/A,N/A
382,1770639589571,WR pressed,LVL_144_A,TRUE,NA,TRUE,No,N/A,1,NA,1052,N/A,N/A
382,1770639595882,Sentence shown,HVL_145_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639597179,IR pressed,HVL_145_P,TRUE,NA,TRUE,Spacebar,1,N/A,1297,NA,N/A,N/A
382,1770639597817,WR pressed,HVL_145_P,TRUE,NA,TRUE,No,N/A,1,NA,638,N/A,N/A
382,1770639601209,Sentence shown,LVH_109_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639602304,IR pressed,LVH_109_P,TRUE,NA,TRUE,Spacebar,1,N/A,1095,NA,N/A,N/A
382,1770639602835,WR pressed,LVH_109_P,TRUE,NA,TRUE,No,N/A,1,NA,531,N/A,N/A
382,1770639692322,Sentence shown,LVH_103_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639707331,Sentence shown,HVL_122_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639714555,Sentence shown,HH_164_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639724661,Sentence shown,LVH_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639725828,IR pressed,LVH_103_P,TRUE,NA,TRUE,Spacebar,1,N/A,1167,NA,N/A,N/A
382,1770639728128,WR pressed,LVH_103_P,TRUE,NA,TRUE,No,N/A,0,NA,2300,N/A,N/A
382,1770639742320,Sentence shown,HH_164_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639743328,IR pressed,HH_164_A,TRUE,NA,TRUE,Spacebar,1,N/A,1008,NA,N/A,N/A
382,1770639743850,WR pressed,HH_164_A,TRUE,NA,TRUE,No,N/A,0,NA,521,N/A,N/A
382,1770639744788,Sentence shown,HVL_122_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639746067,IR pressed,HVL_122_P,TRUE,NA,TRUE,Spacebar,1,N/A,1279,NA,N/A,N/A
382,1770639746609,WR pressed,HVL_122_P,TRUE,NA,TRUE,Yes,N/A,1,NA,542,N/A,N/A
382,1770639752524,Sentence shown,HVL_131_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639785855,Sentence shown,HH_180_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639796059,Sentence shown,HVL_105_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639800994,Sentence shown,HVL_131_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639802577,IR pressed,HVL_131_A,TRUE,NA,TRUE,Spacebar,1,N/A,1583,NA,N/A,N/A
382,1770639803070,WR pressed,HVL_131_A,TRUE,NA,TRUE,No,N/A,1,NA,493,N/A,N/A
382,1770639806682,Sentence shown,HH_147_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639811526,Sentence shown,HVL_138_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639830125,Sentence shown,LVL_141_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639835095,Sentence shown,HH_180_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639836612,IR pressed,HH_180_P,TRUE,NA,TRUE,Spacebar,1,N/A,1517,NA,N/A,N/A
382,1770639846272,Sentence shown,HVL_105_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639848144,IR pressed,HVL_105_P,TRUE,NA,TRUE,Spacebar,1,N/A,1872,NA,N/A,N/A
382,1770639848811,WR pressed,HVL_105_P,TRUE,NA,TRUE,No,N/A,1,NA,667,N/A,N/A
382,1770639857632,Sentence shown,HH_147_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639858822,IR pressed,HH_147_A,TRUE,NA,TRUE,Spacebar,1,N/A,1190,NA,N/A,N/A
382,1770639859393,WR pressed,HH_147_A,TRUE,NA,TRUE,No,N/A,1,NA,571,N/A,N/A
382,1770639860361,Sentence shown,HVL_138_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639861540,IR pressed,HVL_138_A,TRUE,NA,TRUE,Spacebar,1,N/A,1179,NA,N/A,N/A
382,1770639862356,WR pressed,HVL_138_A,TRUE,NA,TRUE,Yes,N/A,1,NA,816,N/A,N/A
382,1770639863594,Sentence shown,LVL_129_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639868606,Sentence shown,LVL_117_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639882095,Sentence shown,LVL_141_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639894491,Sentence shown,LVH_130_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639899737,Sentence shown,HH_176_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639909825,Sentence shown,LVL_117_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639911504,IR pressed,LVL_117_P,TRUE,NA,TRUE,Spacebar,1,N/A,1679,NA,N/A,N/A
382,1770639917059,Sentence shown,LVL_129_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639918691,IR pressed,LVL_129_A,TRUE,NA,TRUE,Spacebar,1,N/A,1632,NA,N/A,N/A
382,1770639919251,WR pressed,LVL_129_A,TRUE,NA,TRUE,No,N/A,0,NA,560,N/A,N/A
382,1770639938488,Sentence shown,LVH_106_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639943766,Sentence shown,LVL_104_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639948861,Sentence shown,HH_176_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639950233,IR pressed,HH_176_P,TRUE,NA,TRUE,Spacebar,1,N/A,1372,NA,N/A,N/A
382,1770639950797,WR pressed,HH_176_P,TRUE,NA,TRUE,No,N/A,1,NA,564,N/A,N/A
382,1770639951561,Sentence shown,LVH_130_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639952614,IR pressed,LVH_130_P,TRUE,NA,TRUE,Spacebar,1,N/A,1053,NA,N/A,N/A
382,1770639953267,WR pressed,LVH_130_P,TRUE,NA,TRUE,No,N/A,1,NA,653,N/A,N/A
382,1770639959470,Sentence shown,LVH_161_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639964584,Sentence shown,LVH_106_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639966029,IR pressed,LVH_106_A,TRUE,NA,TRUE,Spacebar,1,N/A,1445,NA,N/A,N/A
382,1770639966791,WR pressed,LVH_106_A,TRUE,NA,TRUE,No,N/A,1,NA,762,N/A,N/A
382,1770639967900,Sentence shown,LVL_104_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639968945,IR pressed,LVL_104_A,TRUE,NA,TRUE,Spacebar,1,N/A,1045,NA,N/A,N/A
382,1770639969542,WR pressed,LVL_104_A,TRUE,NA,TRUE,No,N/A,1,NA,597,N/A,N/A
382,1770639970819,Sentence shown,LVH_161_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
382,1770639972725,IR pressed,LVH_161_A,TRUE,NA,TRUE,Spacebar,1,N/A,1906,NA,N/A,N/A
383,1770639463111,Sentence shown,LVL_123_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639486530,Sentence shown,HH_137_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639504811,Sentence shown,LVL_123_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639506937,IR pressed,LVL_123_P,TRUE,NA,TRUE,Spacebar,1,N/A,2125,NA,N/A,N/A
383,1770639507826,WR pressed,LVL_123_P,TRUE,NA,TRUE,No,N/A,0,NA,889,N/A,N/A
383,1770639526056,Sentence shown,HH_137_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639527976,IR pressed,HH_137_P,TRUE,NA,TRUE,Spacebar,1,N/A,1920,NA,N/A,N/A
383,1770639528345,WR pressed,HH_137_P,TRUE,NA,TRUE,No,N/A,1,NA,369,N/A,N/A
383,1770639533901,Sentence shown,HVL_152_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639543457,Sentence shown,HVL_103_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639553592,Sentence shown,HVL_152_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639557638,WR pressed,HVL_152_A,TRUE,NA,TRUE,No,N/A,1,NA,998,N/A,N/A
383,1770639573727,Sentence shown,HVL_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639575777,IR pressed,HVL_103_P,TRUE,NA,TRUE,Spacebar,1,N/A,2050,NA,N/A,N/A
383,1770639575978,WR pressed,HVL_103_P,TRUE,NA,TRUE,No,N/A,1,NA,201,N/A,N/A
383,1770639582159,Sentence shown,HVL_114_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639587145,Sentence shown,LVH_124_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639598836,Sentence shown,LVL_140_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639609290,Sentence shown,LVL_106_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639614273,Sentence shown,HVL_114_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639616049,IR pressed,HVL_114_A,TRUE,NA,TRUE,Spacebar,1,N/A,1776,NA,N/A,N/A
383,1770639616394,WR pressed,HVL_114_A,TRUE,NA,TRUE,Yes,N/A,1,NA,345,N/A,N/A
383,1770639617518,Sentence shown,LVH_156_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639622523,Sentence shown,HH_150_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639627534,Sentence shown,LVH_123_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639632390,Sentence shown,LVH_124_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639634317,IR pressed,LVH_124_P,TRUE,NA,TRUE,Spacebar,1,N/A,1926,NA,N/A,N/A
383,1770639634674,WR pressed,LVH_124_P,TRUE,NA,TRUE,No,N/A,1,NA,357,N/A,N/A
383,1770639647807,Sentence shown,LVL_140_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
383,1770639650582,IR pressed,LVL_140_A,TRUE,NA,TRUE,Spacebar,1,N/A,2775,NA,N/A,N/A
383,1770639651470,WR pressed,LVL_140_A,TRUE,NA,TRUE,No,N/A,1,NA,888,N/A,N/A
383,1770639655894,Sentence shown,LVH_171_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
